t,x,y,heading,distance,velocity,acceleration,curvature,path,voltage,current
0.33835,0.4644,2.11809,,,2.39849,3.62994,,1,12.0157,73.8859
0.33835,0.497933,0.899354,,,2.46351,3.48265,,2,12.1123,70.888
0.33835,0.997637,0.0460344,0.0693674,,,,,3,,
0.3434,0.493272,1.50906,0.0277714,0.505569,2.44843,3.48765,0.021541,0,,
0.3434,,,,,-3.29127,-3.48765,,-1,,
0.3434,,,,,3.29127,3.48765,,-1,,
0.3434,0.476345,2.11842,,,2.41628,3.55929,,1,12.0138,72.448
0.3434,0.5102,0.899693,,,2.48059,3.41601,,2,12.1117,69.5317
0.3434,1.02206,0.0477472,0.0700104,,,,,3,,
0.34845,0.505466,1.5094,0.0280317,0.517854,2.46554,3.42034,0.0211688,0,,
0.34845,,,,,-3.29201,-3.42034,,-1,,
0.34845,,,,,3.29201,3.42034,,-1,,
0.34845,0.48838,2.11876,,,2.43372,3.48488,,1,12.0072,70.9333
0.34845,0.522552,0.900038,,,2.49735,3.3558,,2,12.1159,68.306
0.34845,1.04666,0.0494876,0.0706467,,,,,3,,
0.3535,0.517746,1.50974,0.0282896,0.530224,2.48231,3.35432,0.0208169,0,,
0.3535,,,,,-3.2927,-3.35432,,-1,,
0.3535,,,,,3.2927,3.35432,,-1,,
0.3535,0.500503,2.1191,,,2.45081,3.417,,1,12.0054,69.5518
0.3535,0.534989,0.900388,,,2.51381,3.29164,,2,12.1153,67
0.3535,1.07142,0.0512554,0.0712767,,,,,3,,
0.35855,0.530111,1.5101,0.0285451,0.542677,2.49876,3.28958,0.0204844,0,,
0.35855,,,,,-3.29336,-3.28958,,-1,,
0.35855,,,,,3.29336,3.28958,,-1,,
0.35855,0.512712,2.11945,,,2.46755,3.34587,,1,11.9994,68.1039
0.35855,0.54751,0.900744,,,2.52996,3.23329,,2,12.119,65.8123
0.35855,1.09634,0.0530505,0.0719008,,,,,3,,
0.3636,0.542558,1.51045,0.028798,0.555211,2.51489,3.22609,0.0201714,0,,
0.3636,,,,,-3.29398,-3.22609,,-1,,
0.3636,,,,,3.29398,3.22609,,-1,,
0.3636,0.525006,2.1198,,,2.48396,3.28067,,1,11.9976,66.7767
0.3636,0.560111,0.901105,,,2.54581,3.17151,,2,12.1185,64.5548
0.3636,1.12142,0.0548726,0.0725193,,,,,3,,
0.36865,0.555087,1.51082,0.0290492,0.567825,2.53071,3.16382,0.0198742,0,,
0.36865,,,,,-3.29457,-3.16382,,-1,,
0.36865,,,,,3.29457,3.16382,,-1,,
0.36865,0.537381,2.12016,,,2.50005,3.21669,,1,11.9959,65.4745
0.36865,0.572793,0.901472,,,2.56137,3.11095,,2,12.118,63.3222
0.36865,1.14666,0.0567218,0.0731325,,,,,3,,
0.3737,0.567696,1.51118,0.0292979,0.580517,2.54622,3.10276,0.019595,0,,
0.3737,,,,,-3.29513,-3.10276,,-1,,
0.3737,,,,,3.29513,3.10276,,-1,,
0.3737,0.549838,2.12052,,,2.5158,3.15,,1,11.9904,64.117
0.3737,0.585553,0.901845,,,2.57663,3.05551,,2,12.1212,62.1938
0.3737,1.17205,0.0585977,0.0737408,,,,,3,,
0.37875,0.580383,1.51156,0.0295449,0.593286,2.56143,3.04287,0.0193303,0,,
0.37875,,,,,-3.29565,-3.04287,,-1,,
0.37875,,,,,3.29565,3.04287,,-1,,
0.37875,0.562375,2.12089,,,2.53125,3.08854,,1,11.9887,62.866
0.37875,0.598391,0.902223,,,2.59162,2.9972,,2,12.1208,61.0069
0.37875,1.1976,0.0605002,0.0743444,,,,,3,,
0.3838,0.593146,1.51194,0.0297903,0.606131,2.57635,2.98414,0.0190796,0,,
0.3838,,,,,-3.29615,-2.98414,,-1,,
0.3838,,,,,3.29615,2.98414,,-1,,
0.3838,0.574989,2.12126,,,2.54639,3.02473,,1,11.9837,61.5672
0.3838,0.611304,0.902606,,,2.60632,2.94355,,2,12.1237,59.9148
0.3838,1.22329,0.0624292,0.0749437,,,,,3,,
0.38885,0.605985,1.51232,0.0300336,0.619049,2.59099,2.92654,0.0188439,0,,
0.38885,,,,,-3.29662,-2.92654,,-1,,
0.38885,,,,,3.29662,2.92654,,-1,,
0.38885,0.587679,2.12164,,,2.56122,2.96568,,1,11.982,60.3654
0.38885,0.624291,0.902994,,,2.62075,2.8874,,2,12.1233,58.7719
0.38885,1.24912,0.0643845,0.075539,,,,,3,,
0.3939,0.618897,1.51271,0.0302757,0.63204,2.60534,2.87006,0.0186201,0,,
0.3939,,,,,-3.29706,-2.87006,,-1,,
0.3939,,,,,3.29706,2.87006,,-1,,
0.3939,0.600444,2.12203,,,2.57576,2.90776,,1,11.9804,59.1863
0.3939,0.637351,0.903388,,,2.63491,2.83236,,2,12.1229,57.6515
0.3939,1.2751,0.0663661,0.0761305,,,,,3,,
0.39895,0.631882,1.5131,0.0305162,0.645102,2.61941,2.81466,0.0184085,0,,
0.39895,,,,,-3.29748,-2.81466,,-1,,
0.39895,,,,,3.29748,2.81466,,-1,,
0.39895,0.613282,2.12242,,,2.59002,2.84788,,1,11.9758,57.9675
0.39895,0.650482,0.903788,,,2.64881,2.78144,,2,12.1255,56.6152
0.39895,1.30122,0.0683737,0.0767184,,,,,3,,
0.404,0.644938,1.5135,0.0307552,0.658233,2.63321,2.76034,0.0182092,0,,
0.404,,,,,-3.29788,-2.76034,,-1,,
0.404,,,,,3.29788,2.76034,,-1,,
0.404,0.626193,2.12282,,,2.60398,2.79223,,1,11.9742,56.8347
0.404,0.663683,0.904192,,,2.66244,2.72845,,2,12.1251,55.5365
0.404,1.32747,0.0704072,0.0773029,,,,,3,,
0.40905,0.658063,1.51391,0.0309931,0.671433,2.64675,2.70706,0.0180201,0,,
0.40905,,,,,-3.29826,-2.70706,,-1,,
0.40905,,,,,3.29826,2.70706,,-1,,
0.40905,0.639173,2.12322,,,2.61767,2.73763,,1,11.9726,55.7235
0.40905,0.676954,0.904602,,,2.67582,2.67649,,2,12.1248,54.4788
0.40905,1.35386,0.0724665,0.0778844,,,,,3,,
0.4141,0.671257,1.51432,0.0312298,0.6847,2.66002,2.65481,0.0178411,0,,
0.4141,,,,,-3.29861,-2.65481,,-1,,
0.4141,,,,,3.29861,2.65481,,-1,,
0.4141,0.652222,2.12362,,,2.63109,2.68207,,1,11.9691,54.5925
0.4141,0.690291,0.905017,,,2.68895,2.62755,,2,12.1265,53.4828
0.4141,1.38038,0.0745515,0.078463,,,,,3,,
0.41915,0.684517,1.51474,0.0314654,0.698033,2.67304,2.60357,0.0176725,0,,
0.41915,,,,,-3.29895,-2.60357,,-1,,
0.41915,,,,,3.29895,2.60357,,-1,,
0.41915,0.665339,2.12403,,,2.64424,2.62959,,1,11.9675,53.5244
0.41915,0.703695,0.905437,,,2.70184,2.57755,,2,12.1262,52.465
0.41915,1.40703,0.0766621,0.079039,,,,,3,,
0.4242,0.697843,1.51516,0.0316999,0.71143,2.68581,2.55332,0.0175132,0,,
0.4242,,,,,-3.29926,-2.55332,,-1,,
0.4242,,,,,3.29926,2.55332,,-1,,
0.4242,0.678522,2.12445,,,2.65713,2.57689,,1,11.9647,52.4516
0.4242,0.717164,0.905863,,,2.71448,2.52975,,2,12.1272,51.492
0.4242,1.4338,0.078798,0.0796125,,,,,3,,
0.42925,0.711234,1.51558,0.0319335,0.72489,2.69833,2.50404,0.0173626,0,,
0.42925,,,,,-3.29956,-2.50404,,-1,,
0.42925,,,,,3.29956,2.50404,,-1,,
0.42925,0.69177,2.12487,,,2.66977,2.52527,,1,11.9621,51.4009
0.42925,0.730697,0.906294,,,2.72689,2.48281,,2,12.128,50.5365
0.42925,1.4607,0.0809593,0.0801837,,,,,3,,
0.4343,0.724687,1.51601,0.0321663,0.738413,2.7106,2.45571,0.0172208,0,,
0.4343,,,,,-3.29985,-2.45571,,-1,,
0.4343,,,,,3.29985,2.45571,,-1,,
0.4343,0.705082,2.1253,,,2.68215,2.47581,,1,11.9605,50.3941
0.4343,0.744292,0.90673,,,2.73906,2.4356,,2,12.1279,49.5758
0.4343,1.48771,0.0831459,0.0807528,,,,,3,,
0.43935,0.738202,1.51645,0.0323982,0.751996,2.72265,2.40831,0.0170868,0,,
0.43935,,,,,-3.30011,-2.40831,,-1,,
0.43935,,,,,3.30011,2.40831,,-1,,
0.43935,0.718456,2.12573,,,2.69429,2.42621,,1,11.958,49.3846
0.43935,0.757949,0.907171,,,2.75101,2.3904,,2,12.1287,48.6558
0.43935,1.51485,0.0853575,0.0813199,,,,,3,,
0.4444,0.751778,1.51689,0.0326294,0.765638,2.73446,2.36183,0.0169606,0,,
0.4444,,,,,-3.30036,-2.36183,,-1,,
0.4444,,,,,3.30036,2.36183,,-1,,
0.4444,0.731891,2.12617,,,2.70618,2.37865,,1,11.9564,48.4166
0.4444,0.771666,0.907617,,,2.76273,2.345,,2,12.1286,47.7315
0.4444,1.5421,0.0875941,0.0818854,,,,,3,,
0.44945,0.765414,1.51734,0.03286,0.77934,2.74604,2.31624,0.0168417,0,,
0.44945,,,,,-3.3006,-2.31624,,-1,,
0.44945,,,,,3.3006,2.31624,,-1,,
0.44945,0.745386,2.12661,,,2.71784,2.331,,1,11.954,47.4467
0.44945,0.785441,0.908068,,,2.77423,2.30148,,2,12.1294,46.8457
0.44945,1.56947,0.0898556,0.0824492,,,,,3,,
0.4545,0.779107,1.51779,0.03309,0.793098,2.75739,2.27154,0.0167297,0,,
0.4545,,,,,-3.30082,-2.27154,,-1,,
0.4545,,,,,3.30082,2.27154,,-1,,
0.4545,0.758939,2.12706,,,2.72927,2.28527,,1,11.9525,46.5158
0.4545,0.799275,0.908524,,,2.78552,2.2578,,2,12.1293,45.9566
0.4545,1.59695,0.0921419,0.0830117,,,,,3,,
0.45955,0.792858,1.51825,0.0333194,0.806913,2.76853,2.22769,0.0166246,0,,
0.45955,,,,,-3.30103,-2.22769,,-1,,
0.45955,,,,,3.30103,2.22769,,-1,,
0.45955,0.772551,2.12751,,,2.74048,2.23948,,1,11.9501,45.5838
0.45955,0.813166,0.908986,,,2.79659,2.2159,,2,12.1301,45.1038
0.45955,1.62454,0.094453,0.0835728,,,,,3,,
0.4646,0.806665,1.51871,0.0335484,0.820783,2.77946,2.1847,0.0165258,0,,
0.4646,,,,,-3.30123,-2.1847,,-1,,
0.4646,,,,,3.30123,2.1847,,-1,,
0.4646,0.786218,2.12797,,,2.75146,2.19551,,1,11.9486,44.6887
0.4646,0.827113,0.909452,,,2.80746,2.17389,,2,12.13,44.2486
0.4646,1.65223,0.0967887,0.0841328,,,,,3,,
0.46965,0.820528,1.51918,0.033777,0.834707,2.79017,2.14253,0.0164332,0,,
0.46965,,,,,-3.30142,-2.14253,,-1,,
0.46965,,,,,3.30142,2.14253,,-1,,
0.46965,0.799941,2.12843,,,2.76222,2.15151,,1,11.9463,43.7931
0.46965,0.841114,0.909924,,,2.81812,2.13355,,2,12.1308,43.4276
0.46965,1.68004,0.0991489,0.0846918,,,,,3,,
0.4747,0.834444,1.51965,0.0340052,0.848684,2.80067,2.10118,0.0163464,0,,
0.4747,,,,,-3.30159,-2.10118,,-1,,
0.4747,,,,,3.30159,2.10118,,-1,,
0.4747,0.813718,2.1289,,,2.77277,2.10921,,1,11.9449,42.9322
0.4747,0.855169,0.9104,,,2.82858,2.09314,,2,12.1307,42.605
0.4747,1.70794,0.101534,0.08525,,,,,3,,
0.47975,0.848413,1.52012,0.0342331,0.862713,2.81098,2.06062,0.0162654,0,,
0.47975,,,,,-3.30175,-2.06062,,-1,,
0.47975,,,,,3.30175,2.06062,,-1,,
0.47975,0.827548,2.12937,,,2.78311,2.06693,,1,11.9427,42.0715
0.47975,0.869277,0.910882,,,2.83885,2.05432,,2,12.1315,41.8148
0.47975,1.73595,0.103943,0.0858074,,,,,3,,
0.4848,0.862433,1.52061,0.0344607,0.876793,2.82108,2.02085,0.0161898,0,,
0.4848,,,,,-3.3019,-2.02085,,-1,,
0.4848,,,,,3.3019,2.02085,,-1,,
0.4848,0.84143,2.12984,,,2.79324,2.02626,,1,11.9412,41.2436
0.4848,0.883437,0.911368,,,2.84892,2.01544,,2,12.1315,41.0236
0.4848,1.76405,0.106376,0.0863643,,,,,3,,
0.48985,0.876505,1.52109,0.0346882,0.890924,2.83099,1.98184,0.0161194,0,,
0.48985,,,,,-3.30204,-1.98184,,-1,,
0.48985,,,,,3.30204,1.98184,,-1,,
0.48985,0.855364,2.13033,,,2.80317,1.98561,,1,11.9391,40.4163
0.48985,0.897647,0.91186,,,2.85881,1.97808,,2,12.1323,40.2631
0.48985,1.79226,0.108834,0.0869206,,,,,3,,
0.4949,0.890627,1.52158,0.0349155,0.905103,2.84071,1.94359,0.0160541,0,,
0.4949,,,,,-3.30217,-1.94359,,-1,,
0.4949,,,,,3.30217,1.94359,,-1,,
0.4949,0.869347,2.13081,,,2.81291,1.94649,,1,11.9376,39.6201
0.4949,0.911907,0.912356,,,2.86851,1.94069,,2,12.1323,39.5021
0.4949,1.82055,0.111315,0.0874767,,,,,3,,
0.49995,0.904797,1.52208,0.0351427,0.91933,2.85024,1.90608,0.0159935,0,,
0.49995,,,,,-3.30229,-1.90608,,-1,,
0.49995,,,,,3.30229,1.90608,,-1,,
0.49995,0.883379,2.1313,,,2.82245,1.90742,,1,11.9355,38.8248
0.49995,0.926216,0.912858,,,2.87803,1.90474,,2,12.1331,38.7703
0.49995,1.84895,0.113821,0.0880324,,,,,3,,
0.505,0.919016,1.52258,0.0353698,0.933605,2.85959,1.86929,0.0159379,0,,
0.505,,,,,-3.3024,-1.86929,,-1,,
0.505,,,,,3.3024,1.86929,,-1,,
0.505,0.897459,2.1318,,,2.8318,1.8698,,1,11.9341,38.059
0.505,0.940573,0.913364,,,2.88737,1.86878,,2,12.1331,38.0384
0.505,1.87743,0.116351,0.0885881,,,,,3,,
0.51005,0.933282,1.52309,0.0355969,0.947926,2.86875,1.83321,0.0158866,0,,
0.51005,,,,,-3.3025,-1.83321,,-1,,
0.51005,,,,,3.3025,1.83321,,-1,,
0.51005,0.911586,2.1323,,,2.84097,1.83289,,1,11.9327,37.3079
0.51005,0.954977,0.913875,,,2.89653,1.83353,,2,12.1333,37.3208
0.51005,1.906,0.118905,0.0891437,,,,,3,,
0.5151,0.947593,1.5236,0.0358241,0.962292,2.87774,1.79783,0.0158398,0,,
0.5151,,,,,-3.3026,-1.79783,,-1,,
0.5151,,,,,3.3026,1.79783,,-1,,
0.5151,0.92576,2.13281,,,2.84995,1.79605,,1,11.9307,36.5579
0.5151,0.969427,0.914392,,,2.90553,1.79961,,2,12.134,36.6304
0.5151,1.93466,0.121483,0.0896995,,,,,3,,
0.52015,0.96195,1.52412,0.0360514,0.976703,2.88656,1.76313,0.0157972,0,,
0.52015,,,,,-3.30268,-1.76313,,-1,,
0.52015,,,,,3.30268,1.76313,,-1,,
0.52015,0.939978,2.13332,,,2.85876,1.76055,,1,11.9293,35.8353
0.52015,0.983922,0.914913,,,2.91435,1.76571,,2,12.1342,35.9403
0.52015,1.96341,0.124085,0.0902554,,,,,3,,
0.5252,0.976352,1.52464,0.0362787,0.991157,2.8952,1.7291,0.0157586,0,,
0.5252,,,,,-3.30276,-1.7291,,-1,,
0.5252,,,,,3.30276,1.7291,,-1,,
0.5252,0.954241,2.13384,,,2.86739,1.72512,,1,11.9273,35.1141
0.5252,0.998462,0.915439,,,2.92302,1.73308,,2,12.1349,35.2761
0.5252,1.99225,0.12671,0.0908117,,,,,3,,
0.53025,0.990796,1.52516,0.0365062,1.00565,2.90368,1.69573,0.0157242,0,,
0.53025,,,,,-3.30283,-1.69573,,-1,,
0.53025,,,,,3.30283,1.69573,,-1,,
0.53025,0.968547,2.13436,,,2.87585,1.69097,,1,11.9259,34.4191
0.53025,1.01305,0.91597,,,2.93151,1.70048,,2,12.1351,34.6126
0.53025,2.02116,0.12936,0.0913684,,,,,3,,
0.5353,1.00528,1.52569,0.036734,1.02019,2.912,1.663,0.0156935,0,,
0.5353,,,,,-3.30289,-1.663,,-1,,
0.5353,,,,,3.30289,1.663,,-1,,
0.5353,0.982896,2.13488,,,2.88414,1.65748,,1,11.9245,33.7373
0.5353,1.02767,0.916506,,,2.93985,1.66852,,2,12.1353,33.962
0.5353,2.05016,0.132033,0.0919255,,,,,3,,
0.54035,1.01981,1.52623,0.036962,1.03477,2.92015,1.6309,0.0156665,0,,
0.54035,,,,,-3.30294,-1.6309,,-1,,
0.54035,,,,,3.30294,1.6309,,-1,,
0.54035,0.997286,2.13541,,,2.89226,1.62405,,1,11.9226,33.0569
0.54035,1.04234,0.917046,,,2.94804,1.63775,,2,12.1361,33.3357
0.54035,2.07924,0.13473,0.0924833,,,,,3,,
0.5454,1.03438,1.52677,0.0371902,1.04939,2.92815,1.59942,0.0156433,0,,
0.5454,,,,,-3.30299,-1.59942,,-1,,
0.5454,,,,,3.30299,1.59942,,-1,,
0.5454,1.01172,2.13595,,,2.90022,1.59183,,1,11.9212,32.401
0.5454,1.05705,0.917592,,,2.95607,1.60702,,2,12.1363,32.7102
0.5454,2.10839,0.13745,0.0930418,,,,,3,,
0.55045,1.04899,1.52732,0.0374188,1.06405,2.93599,1.56855,0.0156236,0,,
0.55045,,,,,-3.30303,-1.56855,,-1,,
0.55045,,,,,3.30303,1.56855,,-1,,
0.55045,1.02619,2.13649,,,2.90803,1.56021,,1,11.9198,31.7575
0.55045,1.0718,0.918142,,,2.96395,1.57689,,2,12.1366,32.0969
0.55045,2.13762,0.140194,0.093601,,,,,3,,
0.5555,1.06364,1.52787,0.0376477,1.07875,2.94368,1.53828,0.0156074,0,,
0.5555,,,,,-3.30306,-1.53828,,-1,,
0.5555,,,,,3.30306,1.53828,,-1,,
0.5555,1.0407,2.13703,,,2.91568,1.52867,,1,11.9179,31.1155
0.5555,1.08659,0.918698,,,2.97169,1.54788,,2,12.1374,31.5065
0.5555,2.16693,0.142962,0.0941612,,,,,3,,
0.56055,1.07833,1.52842,0.037877,1.09349,2.95122,1.50859,0.0155945,0,,
0.56055,,,,,-3.30309,-1.50859,,-1,,
0.56055,,,,,3.30309,1.50859,,-1,,
0.56055,1.05525,2.13758,,,2.92317,1.49825,,1,11.9165,30.4964
0.56055,1.10142,0.919258,,,2.97928,1.51892,,2,12.1377,30.917
0.56055,2.19631,0.145753,0.0947223,,,,,3,,
0.5656,1.09306,1.52898,0.0381068,1.10827,2.95862,1.47947,0.0155849,0,,
0.5656,,,,,-3.30311,-1.47947,,-1,,
0.5656,,,,,3.30311,1.47947,,-1,,
0.5656,1.06984,2.13814,,,2.93051,1.46841,,1,11.9152,29.889
0.5656,1.11628,0.919823,,,2.98673,1.49052,,2,12.1381,30.339
0.5656,2.22576,0.148568,0.0952844,,,,,3,,
0.57065,1.10782,1.52955,0.038337,1.12308,2.96588,1.45091,0.0155785,0,,
0.57065,,,,,-3.30312,-1.45091,,-1,,
0.57065,,,,,3.30312,1.45091,,-1,,
0.57065,1.08446,2.1387,,,2.93771,1.43864,,1,11.9133,29.283
0.57065,1.13119,0.920393,,,2.99404,1.46319,,2,12.1389,29.7826
0.57065,2.25528,0.151406,0.0958478,,,,,3,,
0.5757,1.12262,1.53011,0.0385677,1.13792,2.97299,1.42291,0.0155754,0,,
0.5757,,,,,-3.30313,-1.42291,,-1,,
0.5757,,,,,3.30313,1.42291,,-1,,
0.5757,1.09912,2.13926,,,2.94476,1.40993,,1,11.9119,28.6985
0.5757,1.14613,0.920968,,,3.00122,1.43589,,2,12.1393,29.227
0.5757,2.28487,0.154268,0.0964123,,,,,3,,
0.58075,1.13746,1.53069,0.0387989,1.15281,2.97997,1.39545,0.0155753,0,,
0.58075,,,,,-3.30313,-1.39545,,-1,,
0.58075,,,,,3.30313,1.39545,,-1,,
0.58075,1.11381,2.13983,,,2.95167,1.38176,,1,11.9105,28.1251
0.58075,1.16111,0.921548,,,3.00826,1.40914,,2,12.1397,28.6824
0.58075,2.31453,0.157154,0.0969782,,,,,3,,
0.5858,1.15233,1.53127,0.0390307,1.16772,2.98681,1.36851,0.0155781,0,,
0.5858,,,,,-3.30312,-1.36851,,-1,,
0.5858,,,,,3.30312,1.36851,,-1,,
0.5858,1.12854,2.1404,,,2.95845,1.35412,,1,11.9091,27.5625
0.5858,1.17612,0.922132,,,3.01518,1.38291,,2,12.1401,28.1486
0.5858,2.34426,0.160063,0.0975455,,,,,3,,
0.59085,1.16724,1.53185,0.0392631,1.18267,2.99352,1.3421,0.015584,0,,
0.59085,,,,,-3.30311,-1.3421,,-1,,
0.59085,,,,,3.30311,1.3421,,-1,,
0.59085,1.14331,2.14098,,,2.96508,1.32653,,1,11.9073,27.001
0.59085,1.19116,0.922721,,,3.02196,1.35767,,2,12.141,27.6348
0.59085,2.37405,0.162995,0.0981142,,,,,3,,
0.5959,1.18218,1.53244,0.0394962,1.19766,2.99747,-1.3162,0.0155928,0,,
0.5959,,,,,-3.30309,-1.3162,,-1,,
0.5959,,,,,3.30309,1.3162,,-1,,
0.5959,1.1581,2.14156,,,2.96898,-1.30743,,1,9.46574,-26.6123
0.5959,1.20625,0.923316,,,3.02596,-1.32496,,2,9.65447,-26.969
0.5959,2.40388,0.165948,0.0986841,,,,,3,,
0.60095,1.19715,1.53303,0.0397299,1.21263,2.99097,-1.30095,0.0156044,0,,
0.60095,,,,,-3.30307,-1.30095,,-1,,
0.60095,,,,,3.30307,1.30095,,-1,,
0.60095,1.17293,2.14215,,,2.96251,-1.29322,,1,9.45573,-26.3229
0.60095,1.22136,0.923915,,,3.01942,-1.30869,,2,9.64608,-26.6379
0.60095,2.43364,0.168912,0.0992531,,,,,3,,
0.606,1.21211,1.53363,0.0399636,1.2276,2.9976,1.32606,0.0156187,0,,
0.606,,,,,-3.30304,-1.32606,,-1,,
